ENOTA,VLV_MID,VLV_ID,VLV_UIME,VLV_DJ,POV_KM2,D_OD,DV_OD,N8,C1,STATUS,CEN_E,CEN_N
LV,21005681,159004,Dom krajanov Skorba,,2.42,2006/09/05,2006/09/13,15902004,,V,564041,142554
LV,21005690,168007,"Vaško-gasilski dom Sobetinci, Sobetinci 37",,1.73,2014/08/07,2014/08/07,16805007,,V,574701,140854
LV,21005703,96019,"Večnamenska dvorana Spuhlja, Spuhlja 12a",,4.61,2022/09/14,2022/09/14,9601019,,V,570061,141882
LV,21005720,159005,Športno društvo Slovenja vas,,4.61,2010/08/18,2010/08/18,15902005,,V,561951,144904
LV,21005738,168004,"Zgradba bivše mlekarne, Stojnci 34",,4.72,2010/08/18,2010/08/18,16803004,,V,574884,138466
LV,21005746,96029,"Gasilski dom Sp. Velovlek, Sp. Velovlek 30a",,4.07,2014/08/14,2014/08/14,9601029,,V,570691,147634
LV,21005754,168011,Gasilski dom Zabovci 30,,2.04,2010/08/18,2010/08/18,16808011,,V,570295,140950
LV,21005762,159006,Dvorana Društva upokojencev Hajdina,,5.12,2014/08/14,2014/08/14,15901006,,V,563811,141644
LV,21005789,159007,Športni park Spodnja Hajdina,,1.58,2006/09/05,2006/09/13,15901007,,V,564679,141396
LV,21005860,42001,"VKC dr.Anton Slodnjak,Juršinci10",,2.99,2014/06/20,2014/06/20,4203001,,V,574551,149973
LV,21005878,42002,"Novak Ivan, Dragovič 17b",,1.46,2010/08/19,2010/08/19,4202002,,V,573481,150763
LV,21005886,42003,"Gasilski dom Gabrnik, Gabrnik 26 a",,3.95,2018/08/24,2018/08/24,4202003,,V,573351,148414
LV,21005908,42005,"Kvar Milan, Grlinci 9",,3.37,2010/08/19,2010/08/19,4202005,,V,572501,151933
LV,21005916,42006,"Vaški dom Hlaponci, Hlaponci 58a",,4.63,2006/09/05,2006/09/13,4201006,,V,575061,148064
LV,21005924,42007,"Slodnjak Martin, Bodkovci 47",,2.73,2018/09/05,2018/09/05,4203007,,V,576895,150833
LV,21005932,42008,"Vaški dom Kukava, Kukava 46 b",,6.36,2018/08/23,2018/08/23,4201008,,V,574021,147904
LV,21005959,42009,"Novak Jožef, Rotman 39 a",,1.65,2006/09/05,2006/09/13,4203009,,V,575291,149403
LV,21005967,42010,"Zidarič Anica, Sakušak 79",,2.43,2018/09/05,2018/09/05,4204010,,V,575331,151623
LV,21005975,42011,"Turistični dom Gomila, Senčak pri Juršincih 9c",,2.05,2014/06/20,2014/06/20,4203011,,V,576781,152403
LV,21005983,42012,"Gasilski dom Zagorci , Zagorci 61 c",,4.6,2018/08/24,2018/08/24,4204012,,V,574841,152683
LV,21006211,45001,"OŠ Kidričevo, Kajuhova ul. 10",,2.24,2022/09/14,2022/09/14,4501001,,V,560661,141304
LV,21006220,45002,"Občina Kidričevo, Kopališka ul. 14",,4.86,2022/09/14,2022/09/14,4501002,,V,561163,140903
LV,21006246,45003,"Športni park Njiverce, brunarica bš",,4.19,2022/09/14,2022/09/14,4501003,,V,561726,141094
LV,21006254,45004,"Prosvetni dom Apače, Apače 87b",,5.59,2022/10/26,2022/10/26,4501004,,V,561094,137718
LV,21006262,45005,"DK Kungota pri Ptuju, Kungota pri Ptuju 75",,2.63,2022/09/14,2022/09/14,4501005,,V,560083,143751
LV,21006289,45006,"ŠD Strnišče, brunarica bš",,4.91,2022/09/14,2022/09/14,4501006,,V,559241,140264
LV,21006297,45007,"Dvorana Lovrenc, Lovrenc na Dr. polju 8",,2.72,2022/09/14,2022/09/14,4502007,,V,559981,137933
LV,21006343,45009,"VD Župečja vas, brunarica bš",,2.24,2022/09/14,2022/09/14,4502009,,V,559011,137674
LV,21006351,45010,"Prostori občine Kidričevo, Cirkovce 2c",,4.46,2022/09/14,2022/09/14,4502010,,V,555911,139704
LV,21006360,45011,"GD Dragonja vas, Dragonja vas 17",,2.58,2022/09/14,2022/09/14,4502011,,V,556081,138754
LV,21006378,45012,"Dom krajanov Mihovce, Mihovce bš",,5.1,2022/09/14,2022/09/14,4502012,,V,556541,138664
LV,21006386,45013,"Vaški dom Pongrce, Pongrce 22",,3.08,2014/07/28,2014/07/28,4502013,,V,554381,140234
LV,21006394,45014,"GD Jablane, Sp. Jablane 20a",,6.66,2022/09/14,2022/09/14,4502014,,V,554631,139834
LV,21006408,45015,"GD Starošince, Starošince 13a",,2.99,2022/09/14,2022/09/14,4502015,,V,556011,143124
LV,21006416,45016,"GD Šikole, Šikole 25",,5.58,2022/09/14,2022/09/14,4502016,,V,553633,140842
LV,21006564,96005,"Vrtec Ptuj, enota Tulipan, Med vrti 2",,0.17,2022/09/14,2022/09/14,9601005,,V,566751,143114
LV,21006572,96009,"Avla ŠC Ptuj, Volkmerjeva cesta 19",,0.04,2010/09/09,2010/09/09,9601009,,V,566821,143624
LV,21006645,168006,"Vaški objekt - brunarica Strelci, Strelci bš",,0.64,2022/09/14,2022/09/14,16804006,,V,574381,142174
LV,21006653,96014,"Dom krajanov Bratje Reš, Volkmerjeva cesta 26",,1.45,2022/09/14,2022/09/14,9601014,,V,564101,145784
LV,21006661,45008,"GD Pleterje, Pleterje 33a",,8.31,2022/09/14,2022/09/14,4502008,,V,557631,138154
LV,21006718,96018,"Dom krajanov Budina-Brstje, Belšakova ulica 20a",,1.36,2022/09/14,2022/09/14,9601018,,V,568194,141820
LV,21006840,96025,"Dom krajanov Rogoznica,Slovenskogoriška cesta 18",,1.54,2010/09/09,2010/09/09,9601025,,V,568521,143784
LV,21007480,28007,"GD Gorišnica, Gorišnica 70",,3.29,2022/09/14,2022/09/14,2805007,,V,577594,142574
LV,21007498,28002,"GD Gajevci, Gajevci 38a",,4.39,2022/09/14,2022/09/14,2802002,,V,578231,140154
LV,21007501,28006,"VD Cunkovci, Cunkovci bš",,0.92,2022/09/14,2022/09/14,2804006,,V,574961,142214
LV,21007510,28003,"GD Mala vas, Mala vas 31",,2.68,2022/09/14,2022/09/14,2802003,,V,577191,139434
LV,21007528,28008,"DV Moškanjci, Moškanjci 18a",,4.65,2022/09/14,2022/09/14,2806008,,V,575881,143234
LV,21007536,28004,"ZDD Muretinci, Muretinci 46",,3.61,2022/09/14,2022/09/14,2803004,,V,576361,138724
LV,21007544,28001,"GD Formin, Formin 44a",,3.18,2022/09/14,2022/09/14,2801001,,V,579452,141275
LV,21007552,28009,"DV Tibolci, Tibolci 23a",,1.98,2022/09/14,2022/09/14,2807009,,V,576901,144214
LV,21007579,28005,"GD Zagojiči, Zagojiči 2",,0.94,2022/09/14,2022/09/14,2804005,,V,575371,140884
LV,21007587,28010,"VGD Zamušani, Zamušani 31a",,3.51,2022/09/14,2022/09/14,2807010,,V,578311,143604
LV,21007595,196012,"Lovski dom Brezovec, Brezovec 92",,3.33,2014/08/07,2014/08/07,19604012,,V,577991,135364
LV,21007609,196002,"Občina Cirkulane, Cirkulane 58",,2.55,2018/09/05,2018/09/05,19601002,,V,576521,134244
LV,21007617,196001,"Kokol Herman, Dolane 8",,5.07,2006/09/05,2006/09/13,19601001,,V,576911,136514
LV,21007625,196003,"Jurgec Milan, Gradišča 29a",,4.79,2022/09/14,2022/09/14,19602003,,V,574811,135804
LV,21007633,196013,"Kelc Milan, Gruškovec 80",,2.65,2014/08/07,2014/08/07,19604013,,V,578071,133624
LV,21007641,196011,"Kolednik Martina, Medribnik 14a",,3.37,2014/08/07,2014/08/07,19604011,,V,577271,133144
LV,21007650,196006,"Kolednik Mihael, Paradiž 47",,1.23,2006/09/05,2006/09/13,19603006,,V,576881,132284
LV,21007790,196007,"Hercog Jožef, Paradiž 89b",,1.18,2022/09/14,2022/09/14,19603007,,V,576405,132701
LV,21007803,196005,"Prostori Radiokluba Cirkulane, Pohorje 25a",,1.61,2022/09/14,2022/09/14,19603005,,V,576031,131914
LV,21007811,196008,"Lesjak Rajko, Mali Okič 20 a",,1.4,2010/09/03,2010/09/03,19603008,,V,574205,133094
LV,21007820,196009,"Emeršič Olga, Slatina31",,1.98,2018/09/06,2018/09/06,19603009,,V,574658,132138
LV,21007838,196004,"Majhen Nevenka, Pristava 4a",,2.31,2014/08/07,2014/08/07,19602004,,V,575181,134014
LV,21007846,196010,"Arbeiter Mitja, Meje 16a",,0.63,2014/08/07,2014/08/07,19604010,,V,578251,131554
LV,21008028,143001,"Gasilski dom Zavrč, Goričak 1",,5.12,1998/09/18,1998/09/21,14301001,,V,580231,137104
LV,21008036,143002,"Gostilna Težak, Turški Vrh 51",,7.95,2022/09/14,2022/09/14,14301002,,V,578681,136394
LV,21008044,143003,"Hrnčič Darinka, Turški Vrh 75",,3.65,2022/09/14,2022/09/14,14301003,,V,581551,135124
LV,21008257,24001,"Gasilski dom Dornava, Dornava 65b",,2.69,2014/08/07,2014/08/07,2401001,,V,572901,144774
LV,21008265,24002,"Gasilski dom Dornava, Dornava 65b",,3.01,2014/08/07,2014/08/07,2402002,,V,572916,143799
LV,21008273,24003,"GD Mezgovci ob Pesnici, Mezgovci ob Pesnici 38",,2.85,2022/09/14,2022/09/14,2403003,,V,574171,143854
LV,21008281,24005,"Gasilski dom Žamenci, Žamenci 11",,8.26,2018/09/06,2018/09/06,2405005,,V,575371,144984
LV,21008311,24004,"Gasilsko kulturni dom Polenšak, Polenci 42",,11.59,2022/10/26,2022/10/26,2404004,,V,577801,147223
LV,21009148,135008,"Dom krajanov Dolena, Bolečka vas3c",,10.06,2018/09/06,2018/09/06,13503008,,V,564871,135314
LV,21009164,135009,"Kulturni dom Sela, Sela 31b",,5.21,2018/09/06,2018/09/06,13503009,,V,563561,137094
LV,21009172,135004,"Prostori tur. društva Klopotec,Zg.Leskovec10c",,24.04,2018/09/06,2018/09/06,13502004,,V,572061,132604
LV,21009245,135005,"Fric Edvard, Skorišnjak 25",,1.3,2018/09/06,2018/09/06,13502005,,V,573531,130864
LV,21009270,135006,"Cafuta Andrej, Vel. Varnica 53",,2.8,2018/09/06,2018/09/06,13502006,,V,570381,129674
LV,21009288,135010,"Vaški dom Lancova vas,Lancova vas 44a",,8.03,2018/09/06,2018/09/06,13503010,,V,565221,137334
LV,21009296,135002,"Vaška skupnost Majski Vrh, Majski Vrh 50",,4.15,2022/10/26,2022/10/26,13501002,,V,568109,134926
LV,21009318,135003,"Dom vaščanov Pobrežje, Pobrežje 104a",,6.22,2018/09/06,2018/09/06,13501003,,V,567911,138544
LV,21009326,135007,"Poslančeceva domačija, Vareja 12",,6.5,2018/09/06,2018/09/06,13502007,,V,571711,136094
LV,21009334,135011,"KS Tržec,Tržec 47",,4.05,2018/09/06,2018/09/06,13503011,,V,567301,136304
LV,21009342,135001,"Občina Videm, Videm pri Pt. 54",,7.68,2018/09/06,2018/09/06,13501001,,V,569341,137044
LV,21009709,172001,"VKTC Podlehnik, konferenčna dvorana, Podlehnik 9",,3.48,2018/09/03,2018/09/03,17201001,,V,567494,132687
LV,21009717,172002,"Arnuš Franc, Podlehnik 80a",,1.4,2006/09/05,2006/09/13,17201002,,V,568701,133264
LV,21009784,172003,"Murko Jožef, Gorca 11",,8.19,2006/09/05,2006/09/13,17201003,,V,564528,133751
LV,21009865,172004,"Vaupotič Jože, Jablovec 21",,1.45,2018/09/03,2018/09/03,17201004,,V,565661,132004
LV,21009873,172005,"Pastoralni dom Rodni Vrh, Rodni Vrh bš",,3.84,2022/09/14,2022/09/14,17201005,,V,564301,131964
LV,21010006,172006,"Bar Maučič, Zakl 36",,1.41,2022/09/14,2022/09/14,17201006,,V,566830,131728
LV,21010146,172007,"Tertinek Dominika, Zakl 13a",,1.77,2010/08/19,2010/08/19,17201007,,V,565872,130296
LV,21010154,172008,"Sardinšek Valerija, Strajna 28(bivše Večeričevo)",,3.47,2018/09/03,2018/09/03,17201008,,V,564641,130394
LV,21010162,172009,"Brodnjak Ivana, Kozminci 25a",,4.7,2018/09/03,2018/09/03,17201009,,V,565251,128874
LV,21010251,172010,"Vaupotič Drago, Stanošina 27",,3.37,2006/09/05,2006/09/13,17201010,,V,567106,130291
LV,21010278,172012,"Pernek Štefan, Ložina 8",,2.9,2006/09/05,2006/09/13,17201012,,V,569841,128474
LV,21010286,172011,"Jelen Julijana,  Zg. Gruškovje 56",,2.74,2022/09/14,2022/09/14,17201011,,V,568881,129984
LV,21010294,172013,"Kozel Angela, Zg. Gruškovje 26",,4.17,2010/08/19,2010/08/19,17201013,,V,567611,128244
LV,21010308,172014,"Štrucl Marjana, Sp.Gruškovje 18",,3.12,2006/09/05,2006/09/13,17201014,,V,569321,132684
LV,21010413,182003,"Kocuvan Marica, Rjavci 21",,3.51,2022/09/14,2022/09/14,18201003,,V,576211,154753
LV,21010430,182002,"Fras Stanko, Novinci 54",,4.62,2017/01/05,2017/01/05,18201002,,V,572921,154574
LV,21010464,182001,"Večnamenska dvorana Vitomarci,Vitomarci 48 a",,9.52,2017/01/05,2017/01/05,18201001,,V,571701,154324
LV,21010472,185003,"Korent Roman, Črmlja 12",,1.48,2014/08/20,2014/08/20,18501003,,V,566561,154054
LV,21010499,185005,"Maguša Janez, Sovjak 1a",,0.92,2014/08/20,2014/08/20,18501005,,V,566542,154864
LV,21010502,185001,"Gasilski dom Biš,Biš 20a",,6.9,2014/08/20,2014/08/20,18501001,,V,568340,155902
LV,21010529,185002,"Trinkaus Tatjana, Bišečki Vrh 41",,2.35,2022/10/26,2022/10/26,18501002,,V,566261,152784
LV,21010537,185004,"Benko Alojz, Ločič 23",,3.14,2018/09/05,2018/09/05,18501004,,V,569761,152604
LV,21010545,185006,"Trnovska vas 38,strelišče večnamenske dvorane",,5.68,2018/09/05,2018/09/05,18501006,,V,568881,154104
LV,21010553,185007,"Brumen Elizabeta, Trnovski Vrh 14",,2.43,2022/09/14,2022/09/14,18501007,,V,567861,152954
LV,21010561,18001,"Gasilski dom Destrnik, Destrnik 9",,0.6,2022/09/14,2022/09/14,1801001,,V,567561,150664
LV,21010570,18012,"Pri Nipič Janezu, Dolič 17b",,1.38,2022/09/14,2022/09/14,1804012,,V,568381,149774
LV,21010588,18006,"Pri Lacko Francu, Drstelja 21",,2.85,2018/09/06,2018/09/06,1803006,,V,565862,148485
LV,21010596,18007,"Pri Caf Janezu, Gomila 11",,0.75,2018/09/06,2018/09/06,1803007,,V,563311,150904
LV,21010600,18013,"Pri Čuček Konradu, Gomilci 11a",,1,2018/09/06,2018/09/06,1804013,,V,569051,150834
LV,21010618,18008,"Pri Kokol Francu, Janežovci 12b",,2.12,2018/09/06,2018/09/06,1803008,,V,567801,148234
LV,21010626,18002,"Osn. šola Destrnik, Jan. Vrh 45",,1.49,2022/10/26,2022/10/26,1801002,,V,567501,149564
LV,21010634,18009,"Pri Koren Elizabeti, Jiršovci 55A",,4.79,2018/09/06,2018/09/06,1803009,,V,564391,150394
LV,21010642,18011,"Pri Zelenik Stanislavu, Levanjci 11",,5.74,2018/09/06,2018/09/06,1804011,,V,569961,149864
LV,21010669,18004,"Pri Kos Branku, Ločki Vrh 60 a",,0.8,2022/10/26,2022/10/26,1802004,,V,567521,152104
LV,21010740,18003,"Čuček Franc, Placar 39b",,3.78,2018/09/06,2018/09/06,1801003,,V,566701,147184
LV,21010758,18010,"Pri Kocmut Branku,Strmec pri Dest.3",,0.36,2018/09/06,2018/09/06,1803010,,V,565551,151724
LV,21010766,18014,"Pri Hanželj Francu, Svetinci 12",,2.91,2018/09/06,2018/09/06,1804014,,V,568351,151094
LV,21010774,18005,"Marta Kaučič, Vintarovci 45d",,3.11,2022/09/14,2022/09/14,1802005,,V,566201,150654
LV,21010782,18016,"Pri Slukan Ivanu, Zg. Velovlek 23a",,2.55,2018/09/06,2018/09/06,1804016,,V,569851,148534
LV,21010839,69001,"Gasilski dom Majšperk, Majšperk 32a",,6,2014/07/30,2014/07/30,6901001,,V,556631,134644
LV,21010995,69002,"Gasilski dom Majšperk-Breg, Breg 4",,17.1,2017/01/12,2017/01/12,6901002,,V,555841,132434
LV,21011002,69003,Gasilski dom Medvedce 19a,,7.54,2017/01/12,2017/01/12,6901003,,V,553091,135524
LV,21011215,69004,"Dom kraj. in gasil. Ptujska Gora,Ptujska Gora82b",,4.82,2022/09/14,2022/09/14,6902004,,V,558571,135144
LV,21011223,69005,"Športno društvo Podlože, Podlože 49",,6.19,2017/01/12,2017/01/12,6902005,,V,557021,135944
LV,21011347,69006,"Bedenik Stanko,Doklece 7a",,9.99,2017/01/12,2017/01/12,6902006,,V,560221,134214
LV,21011363,69007,"Dom krajanov Stoperce, Stoperce 13b",,21.24,2018/09/05,2018/09/05,6902007,,V,555170,127424
LV,21011487,191001,"Gasilski dom Žetale, Žetale 5",,7.74,2006/09/05,2006/09/13,19101001,,V,560721,125784
LV,21011495,191002,"Vukova domačija, Dobrina 11",,6.86,2018/09/07,2018/09/07,19101002,,V,562351,129194
LV,21011614,191003,"Železnik Martin, Kočice 1",,3.57,2018/09/07,2018/09/07,19101003,,V,561031,128504
LV,21011622,191004,"Krušič Anton, Kočice 43a",,2.87,2018/09/07,2018/09/07,19101004,,V,561001,130324
LV,21011649,191005,"Potočnik Janez, Nadole 50",,4.31,2018/09/07,2018/09/07,19101005,,V,558521,127664
LV,21011657,191006,"Večnamenska dvorana Žetale,  Žetale 1",,12.74,2018/09/07,2018/09/07,19101006,,V,562793,126108
LV,21011932,18015,"Pri Potrč Antonu, Zasadi 11",,0.13,2018/09/06,2018/09/06,1804015,,V,567331,151234
LV,21011967,45017,"Vaški dom Stražgonjca, Stražgonjca bš",,3.24,2022/09/14,2022/09/14,4502017,,V,553111,140954
LV,21025615,143004,"Vuzem Ivan, Hrastovec 129",,2.53,2006/09/25,2006/09/26,14301004,,V,579851,137864
LE,21036005,1801,volilna enota 1,,5.87,2006/07/07,2006/07/13,,,V,567501,149564
LE,21036013,1802,volilna enota 2,,3.91,2006/07/07,2006/07/13,,,V,566201,150654
LE,21036021,1803,volilna enota 3,,10.87,2006/07/07,2006/07/13,,,V,565551,151724
LE,21036030,1804,volilna enota 4,,13.71,2006/07/07,2006/07/13,,,V,568351,151094
LE,21036277,2801,Volilna enota 1,,3.18,2010/08/19,2010/08/19,,,V,580348,140540
LE,21036285,2802,Volilna enota 2,,7.07,2010/08/19,2010/08/19,,,V,579051,140784
LE,21036293,2803,Volilna enota 3,,3.61,2010/08/19,2010/08/19,,,V,576721,138774
LE,21036366,2804,Volilna enota 4,,1.86,2010/08/19,2010/08/19,,,V,575371,140884
LE,21036374,2805,Volilna enota 5,,3.29,2010/08/19,2010/08/19,,,V,577342,141538
LE,21036404,19601,Volilna enota 1,,7.62,2010/08/19,2010/08/19,,,V,576521,134244
LE,21036412,2806,Volilna enota 6,,4.65,2010/08/19,2010/08/19,,,V,576391,142264
LE,21036439,2807,Volilna enota 7,,5.48,2010/08/19,2010/08/19,,,V,576901,144214
LE,21036455,19602,Volilna enota 2,,7.11,2010/08/19,2010/08/19,,,V,574811,135804
LE,21036463,19603,Volilna enota 3,,7.4,2010/08/19,2010/08/19,,,V,574661,133944
LE,21036471,19604,Volilna enota 4,,9.98,2010/08/19,2010/08/19,,,V,577991,135364
LE,21037044,16802,Volilna enota 2,,0.64,2010/08/19,2010/08/19,,,V,574313,139211
LE,21037052,16809,Volilna enota 9,,5.63,2010/08/19,2010/08/19,,,V,569974,140825
LV,21037273,168002,"Gasilski dom Bukovci, Bukovci 103c",,0.49,2006/09/05,2006/09/13,16802002,,V,574313,139211
LV,21037281,168003,"Zgradba bivše mlekarne, Stojnci 34",,0.15,2010/08/18,2010/08/18,16802003,,V,574677,138336
LV,21037290,168013,"Občinska stavba Markovci, Markovci43",,0.79,2014/08/07,2014/08/07,16809013,,V,571427,139362
LV,21037303,168014,Gasilski dom Nova vas pri Markovcih 47a,,2.31,2022/09/14,2022/09/14,16809014,,V,572255,138327
LV,21037311,168012,Gasilski dom Zabovci 30,,2.53,2010/08/18,2010/08/18,16809012,,V,569974,140825
LV,21046884,96036,"Dom krajanov Grajena, Grajena 46",,2.97,2022/09/14,2022/09/14,9601036,,V,566984,145368
LV,21105252,79002,"Osnovna šola Mozirje, Šolska ulica 23",,2.27,2022/09/12,2022/09/12,7901002,i,V,496705,133149
LV,21105317,79001,"Upravni center Mozirje, Šmihelska cesta 2",,17.51,2022/09/12,2022/09/12,7901001,i,V,497610,133466
LV,21105368,79003,"Šola Lepa Njiva, Lepa Njiva 87",,12.66,2022/09/12,2022/09/12,7901003,i,V,498430,137996
LV,21105414,79004,"Šola Šmihel, Šmihel nad Mozirjem 28",,13.35,2022/09/12,2022/09/12,7901004,i,V,495880,137966
LV,21105481,79005,"Žagar, Dobrovlje pri Mozirju 17",,3.91,2018/08/31,2018/08/31,7901005,i,V,498430,130966
LV,21105686,79006,"Kmetija Levc, Loke pri Mozirju 19",,3.78,2022/09/12,2022/09/12,7901006,i,V,497530,132856
LV,21105902,209001,Medgeneracijski center Rečica ob Savinji,,14.67,2022/09/12,2022/09/12,20901001,,V,493850,133786
LV,21105929,209006,BRINEČEV KMEČKI MLIN,,1.33,2022/09/12,2022/09/12,20906006,,V,494680,130696
LV,21105937,209004,Teh. pregledi center A.M. Miklavc,,1.82,2022/09/12,2022/09/12,20904004,,V,493730,130666
LV,21105945,209003,Gasilski dom Grušovlje,,7.01,2006/08/30,2006/08/30,20903003,,V,490910,130736
LV,21105953,209005,Gasilski dom Sp. Pobrežje,,3.13,2006/08/30,2006/08/30,20905005,,V,493390,129846
LE,21107697,19801,Volilna enota  1,,7.66,2006/05/31,2006/05/31,,,V,549631,132085
LE,21108502,6704,Volilna enota 4,,38.91,2006/07/06,2006/07/06,6704,,V,478600,134756
LE,21108529,20901,Volilna enota 1,,14.67,2006/07/05,2006/07/05,20901,,V,493850,133786
LE,21108537,20903,Volilna enota 3,,7.01,2006/07/05,2006/07/05,20903,,V,490910,130736
LE,21108545,20904,Volilna enota 4,,1.82,2006/07/05,2006/07/05,20904,,V,492910,130706
LE,21108553,20905,Volilna enota 5,,3.13,2006/07/05,2006/07/05,20905,,V,493390,129846
LE,21108561,20906,Volilna enota 6,,1.33,2006/07/05,2006/07/05,20906,,V,494680,130696
LE,21108570,3003,Volilna enota 3,,15.34,2006/07/06,2006/07/06,3003,,V,483330,129416
LE,21108588,6706,Volilna enota 6,,9.99,2006/07/06,2006/07/06,6706,,V,480631,136487
LE,21108596,6707,Volilna enota 7,,13.62,2006/07/06,2006/07/06,6707,,V,481950,138806
LE,21108618,6202,Volilna enota 2,,1.21,2006/08/18,2006/08/18,,,V,487740,133076
LV,21108634,209002,Medgeneracijski center Rečica ob Savinji,,2.18,2022/09/12,2022/09/12,20902002,,V,494250,131806
LV,21108677,67003,"Osnovna šola Luče II, Luče 77",,25.71,2018/09/14,2018/09/14,6702003,,V,481657,137357
LV,21112470,30003,Avla kulturnega doma Gornji Grad 3,,15.34,2022/09/12,2022/09/12,3003003,i,V,483330,129416
LV,21112488,62005,"Osnovna Šola Ljubno V, Cesta v Rastke 10",,23.19,2022/09/12,2022/09/12,6205005,,V,490130,137986
LE,21114375,6207,Volilna enota 7,,3.43,2018/06/28,2018/06/28,,,V,489960,131446
LE,21227447,18402,VOLILNA ENOTA 2,,1.3,2006/08/09,2006/08/09,,,V,501580,122296
LE,21227455,18403,VOLILNA ENOTA 3,,3.16,2006/08/09,2006/08/09,,,V,501540,123046
LE,21227463,18902,VOLILNA ENOTA 2,,2.16,2018/11/02,2018/11/02,,,V,498450,123286
LE,21227471,18903,VOLILNA ENOTA 3,,2.3,2006/08/09,2006/08/09,,,V,497320,123186
LE,21227480,18904,VOLILNA ENOTA 4,,3.09,2006/08/09,2006/08/09,,,V,496280,122876
LE,21227498,18905,VOLILNA ENOTA 5,,8.56,2006/08/09,2006/08/09,,,V,495840,120696
LE,21227501,18906,VOLILNA ENOTA 6,,12.89,2006/08/09,2006/08/09,,,V,494030,117346
LE,21227510,18907,VOLILNA ENOTA 7,,9.9,2006/08/09,2006/08/09,,,V,493607,123533
LE,21227528,18908,VOLILNA ENOTA 8,,3.89,2006/08/09,2006/08/09,,,V,498660,124336
LE,21227536,18909,VOLILNA ENOTA 9,,7.97,2006/08/09,2006/08/09,,,V,496110,123976
LE,21235997,18404,VOLILNA ENOTA 4,,1.29,2010/06/17,2010/06/17,,,V,500070,122686
LE,21236004,18405,VOLILNA ENOTA 5,,12.81,2010/06/17,2010/06/17,,,V,502630,120486
LE,21236012,18406,VOLILNA ENOTA 6,,6.25,2010/06/17,2010/06/17,,,V,500630,120306
LE,21236039,18407,VOLILNA ENOTA 7,,7.55,2010/06/17,2010/06/17,,,V,498220,119816
LV,21253383,173006,Župrl - Soseska Dobrič,,6.25,2022/09/12,2022/09/12,17301006,,V,505390,131066
LV,21258229,151010,Dom kulture Braslovče III,,1.4,2022/09/13,2022/09/13,15101010,,V,503210,128786
LV,21258237,151009,Dom kulture Braslovče II,,4.81,2022/09/13,2022/09/13,15102009,,V,502970,127636
LV,21258245,190024,OŠ Griže II,,2.57,2022/09/13,2022/09/13,19001024,,V,512460,121445
LV,21320714,133021,VINSKA GORA Dom KS,,14.76,2022/09/22,2022/09/22,13301021,,V,514210,131545
LV,21334308,133001,BEVČE Dom krajanov,,2.16,2022/09/22,2022/09/22,13301001,,V,511161,135266
LV,21334316,133002,CIRKOVCE OŠ Cirkovce,,6.77,2022/09/22,2022/09/22,13301002,,V,510431,139526
LV,21334324,133003,GORICA KS I Goriška 46,,0.19,2022/09/22,2022/09/22,13301003,,V,509811,135446
LV,21334332,133004,GORICA KS II Goriška 46,,0.19,2022/09/22,2022/09/22,13301004,,V,510381,135276
LV,21334359,133005,GORICA OŠ Gorica I,,0.05,2022/09/22,2022/09/22,13301005,,V,509951,135136
LV,21334367,133006,GORICA OŠ Gorica II,,0.6,2022/09/22,2022/09/22,13301006,,V,509585,134972
LV,21334375,133007,KONOVO Dom krajanov,,3.25,2022/09/22,2022/09/22,13301007,,V,509761,136706
LV,21334383,133009,PAKA Dom krajanov,,12.72,2022/09/22,2022/09/22,13301009,,V,512921,136546
LV,21334391,133010,PESJE Dom krajanov,,3.17,2022/09/22,2022/09/22,13301010,,V,506110,136536
LV,21334405,133011,PLEŠIVEC Osnovna šola,,9.1,2022/09/22,2022/09/22,13301011,,V,508111,141136
LV,21334413,133013,KAVČE prostori KS,,1.15,2022/09/22,2022/09/22,13301013,,V,508010,133766
LV,21334421,133012,PODKRAJ Avto Korelc,,4.01,2022/09/22,2022/09/22,13301012,,V,506560,134476
LV,21334430,133014,STARO VELENJE V. Bianca,,3.13,2022/09/22,2022/09/22,13301014,,V,507740,135866
LV,21334448,133015,STARA VAS KP Velenje,,1.59,2022/09/22,2022/09/22,13301015,,V,507571,136566
LV,21334456,133016,ŠALEK Osnovna šola I,,0.99,2022/09/22,2022/09/22,13301016,,V,510261,135746
LV,21334464,133018,ŠENTILJ Dom krajanov,,9.74,2022/09/22,2022/09/22,13301018,,V,508980,132886
LV,21334472,133019,ŠKALE Gasilski dom,,8.47,2022/09/22,2022/09/22,13301019,,V,507721,138036
LV,21334499,133020,ŠMARTNO Dom krajanov,,0.43,2022/09/22,2022/09/22,13301020,,V,509271,136056
LV,21334545,133022,Velenje OŠ MPT I,,0.18,2022/09/22,2022/09/22,13301022,,V,508451,136216
LV,21334553,133025,Velenje MČ II Kersnik. 1,,0.07,2022/09/22,2022/09/22,13301025,,V,508481,135776
LV,21334561,133023,Velenje OŠ MPT II,,0.17,2022/09/22,2022/09/22,13301023,,V,508731,135746
LV,21334570,133024,Velenje MČ I Kersnik. 1,,0.04,2022/09/22,2022/09/22,13301024,,V,508271,136006
LV,21334588,133026,Velenje Kardeljev trg 7,,0.07,2022/09/22,2022/09/22,13301026,,V,509275,135685
LV,21334596,133028,Velenje MČ II Kard. trg 5,,0.03,2022/09/22,2022/09/22,13301028,,V,509537,135705
